LIPID_NAME	AO_LDLR_1f_chow	AO_LDLR_1m_chow	AO_LDLR_2f_chow	AO_LDLR_2m_chow	AO_LDLR_13f_chow	AO_LDLR_13m_chow	AO_LDLR_5f_WD	AO_LDLR_5m_WD	AO_LDLR_6f_WD	AO_LDLR_6m_WD	AO_LDLR_10f_WD	AO_LDLR_11m_WD	AO_PCSK9_1f_chow	AO_PCSK9_1m_chow	AO_PCSK9_2f_chow	AO_PCSK9_2m_chow	AO_PCSK9_13f_chow	AO_PCSK9_13m_chow	AO_PCSK9_5f_WD	AO_PCSK9_5m_WD	AO_PCSK9_6f_WD	AO_PCSK9_6m_WD	AO_PCSK9_10f_WD	AO_PCSK9_12m_WD	AO_BL6_1f_chow	AO_BL6_1m_chow	AO_BL6_2f_chow	AO_BL6_2m_chow	AO_BL6_13f_chow	AO_BL6_13m_chow	AO_BL6_5f_WD	AO_BL6_6f_WD	AO_BL6_6m_WD	AO_BL6_7m_WD	AO_BL6_10f_WD	AO_BL6_12m_WD	LI_LDLR_1f_chow	LI_LDLR_1m_chow	LI_LDLR_2f_chow	LI_LDLR_2m_chow	LI_LDLR_3m_chow	LI_LDLR_4m_chow	LI_LDLR_5f_WD	LI_LDLR_5m_WD	LI_LDLR_6f_WD	LI_LDLR_6m_WD	LI_LDLR_7f_WD	LI_LDLR_11m_WD	LI_PCSK9_1f_chow	LI_PCSK9_1m_chow	LI_PCSK9_2f_chow	LI_PCSK9_2m_chow	LI_PCSK9_3f_chow	LI_PCSK9_3m_chow	LI_PCSK9_5f_WD	LI_PCSK9_5m_WD	LI_PCSK9_6f_WD	LI_PCSK9_6m_WD	LI_PCSK9_7f_WD	LI_PCSK9_7m_WD	LI_BL6_1f_chow	LI_BL6_1m_chow	LI_BL6_2f_chow	LI_BL6_2m_chow	LI_BL6_3f_chow	LI_BL6_3m_chow	LI_BL6_5f_WD	LI_BL6_6f_WD	LI_BL6_6m_WD	LI_BL6_7f_WD	LI_BL6_7m_WD	LI_BL6_12m_WD	PL_LDLR_1f_chow	PL_LDLR_1m_chow	PL_LDLR_2f_chow	PL_LDLR_2m_chow	PL_LDLR_3m_chow	PL_LDLR_4m_chow	PL_LDLR_5f_WD	PL_LDLR_5m_WD	PL_LDLR_6f_WD	PL_LDLR_6m_WD	PL_LDLR_7f_WD	PL_LDLR_11m_WD	PL_PCSK9_1f_chow	PL_PCSK9_1m_chow	PL_PCSK9_2f_chow	PL_PCSK9_2m_chow	PL_PCSK9_3f_chow	PL_PCSK9_3m_chow	PL_PCSK9_5f_WD	PL_PCSK9_5m_WD	PL_PCSK9_6f_WD	PL_PCSK9_6m_WD	PL_PCSK9_7f_WD	PL_PCSK9_7m_WD	PL_BL6_1f_chow	PL_BL6_1m_chow	PL_BL6_2f_chow	PL_BL6_2m_chow	PL_BL6_3f_chow	PL_BL6_3m_chow	PL_BL6_5f_WD	PL_BL6_6f_WD	PL_BL6_6m_WD	PL_BL6_7f_WD	PL_BL6_7m_WD	PL_BL6_8m_WD
CE 24:2							0.0056579638	0.0062269487	0.0118286979	0.0161931773	0.0060261635	0.005498114																															0.0021643528	0.0005848623	0.0048271958	0.002327859	0.0030581443	0.0010900551																									1.874969012	1.4830349938	2.5295805851	0.9392996109	0.7490470009	1.7590193453		2.847744061	2.5292586049	1.1340123173		1.7386688866		1.2312587464	1.6955722965	1.7170972312		0.513190786		0.8776220704		0.6408312151		0.888817911	1.9150533091	1.4092400515		2.5922643427	0.9185777623	0.8786902629	1.3394874348	2.4533699907	1.5587676138	1.5811222284	1.7722529192	0.4955224983
CE 24:3							0.0106878208	0.0104674649	0.0157045072	0.0230976475	0.009787285	0.0060950807																															0.0050112609	0.00469169	0.0119914561	0.0058097151	0.0077770332	0.0040902212																																2.0720575004	2.0912500275	0.6284525288		1.6388661811																								
CE 24:4							0.0120307352	0.0151938885	0.0213035913	0.0279868979	0.0105245391	0.0104834414																															0.0062429337	0.0029171411	0.0113991606	0.0051102116	0.0056852534	0.0056313659																																4.9989557423	6.2695648986	4.1119253499		1.4454543184																								
CE 24:5							0.0059499987	0.0078297307	0.0111756263	0.0206957936	0.0052538387	0.0071913249																															0.0020694358	0.0025694744	0.0044351407	0.0022203928	0.0022071493	0.002589018																									0.4731753555	0.650186255	0.8652905695	0.6210116732	0.461560652	0.5939850933		5.6208256511	6.2719108537	2.5878693624		3.1043529657																			0.3596114366	0.6643713218	0.2214988914	0.5225326183	0.6479464668	0.8137913207
CE 24:6							0.0055640157	0.0053374642	0.0111734892	0.0123478513	0.0042209451	0.0074340528																																																																				1.2923308421	2.4783795315	2.1959783515		2.179396462																								
CE 26:0							0.0026541609	0.0026637232	0.0036981432	0.0023140276	0.0022354617	0.0017534308																															0.0025226096	0.0003603421	0.005370167	0.0004579808	0.0022337939	0.0023150052																																																												
CE 26:1							0.0045690271	0.0054947983	0.0117609228	0.0121760456	0.0063199771	0.0047159348																															0.0025053209	0.0007134411	0.0066971837	0.0022087167	0.0030620177	0.0014667744																																																												
CE 26:2							0.0009108353	0.0013881417	0.0025253995	0.0036819482	0.0020084525																																																																																																	
Cer(d18:0/16:0)	0.000035089	1.797145913E-005	4.961609895E-005	0.000039843	3.110717306E-005	3.020322528E-005	0.0001281495	6.624571011E-005	0.0001275769	9.755082356E-005	8.627635984E-005	6.09310898E-005	3.607545031E-005	3.668871547E-005	0.000026776	0.000043868	3.196131442E-005	5.740234754E-005	2.509320479E-005	3.445378119E-005	4.051531711E-005	4.313483694E-005	3.88579362E-005	5.879840795E-005	2.310646256E-005	3.74343534E-005	0.0000237	2.995116896E-005	4.242926738E-005	3.08012954E-005	3.380056384E-005	5.071954613E-005	3.91033664E-005	4.78442352E-005	4.958484745E-005	0.000032393	0.000024523	3.694974208E-005	0.00003513	3.055367982E-005	2.894920207E-005	3.720917694E-005	6.70350948E-005	5.341567168E-005	9.077581714E-005	0.000068029	8.57370729E-005	6.552628144E-005	3.136219976E-005	3.688159776E-005	3.018655067E-005	2.265969914E-005	0.000032444	2.976939984E-005	7.44082175E-005	6.299727703E-005	9.330471622E-005	4.564514229E-005	0.000091293	5.473244552E-005	6.849644802E-005	2.943273194E-005	4.037859596E-005	2.528576585E-005	2.745944222E-005	1.963183883E-005	0.000056542	7.353633267E-005	3.267675862E-005	9.572882636E-005	3.126329054E-005	0.000027191	0.0057195263	0.0042626535	0.0033378203	0.0054848262	0.0031930966	0.0060784878	0.0258959734	0.0311105992	0.0385891313	0.0463454848	0.0195285659	0.0296987815	0.0014325516	0.000518363	0.0014947613	0.0004559991	0.0010280006	0.001562079	0.0009461955	0.0022186579	0.0020230479	0.0033982602	0.0028009049	0.0044998435	0.0012671511	0.0022286455	0.0016618537	0.0015215655	0.0023629439	0.0027845056	0.0016450535	0.0034869467	0.0036603852	0.0006781512	0.0021034165	0.0023610793
Cer(d18:0/18:0)	0.000024029	1.704231908E-005	4.652905046E-005	2.303162285E-005	2.742655047E-005	2.224407287E-005	4.319870914E-005	1.674079359E-005	5.335949346E-005	3.585677161E-005	3.497152417E-005	2.378116532E-005	3.835356491E-005	3.276092086E-005	3.613359389E-005	2.362273348E-005	4.399865357E-005	2.595659804E-005	1.927770883E-005	1.939678652E-005	1.780637764E-005	3.975525757E-005	2.293308065E-005	1.564752165E-005	1.602485737E-005	2.170262122E-005	1.370273575E-005	3.306248144E-005	4.064436164E-005	1.667413626E-005	1.26624426E-005	0.00003198	2.820317991E-005	0.000022336	2.840134684E-005	2.67209151E-005	0.00000834	1.725476917E-005	3.863931675E-005	2.262826446E-005	5.92135174E-006	6.65371368E-006	5.601183415E-005	1.354655729E-005	0.000052205	1.828285251E-005	4.410865848E-005	2.314082956E-005	9.010538715E-005	9.32893733E-006	7.008886844E-005	8.99122261E-006	3.559521955E-005	1.445057636E-005	9.150071082E-005	2.663940434E-005	0.0001713787	0.000020792	7.959780358E-005	1.009579013E-005	5.39545131E-005	1.372432019E-005	7.765807256E-005	1.124433006E-005	3.309459757E-005	0.000009	0.0001238719	0.0001496301	1.941262503E-005	0.0001162022	8.23584845E-006	2.646949229E-005	0.0073608986	0.0080698583	0.0062208126	0.0071927172	0.0026480502	0.0033685136	0.0224210111	0.0108326689	0.0272010615	0.0165737332	0.021247142	0.015473889	0.0011970128	0.000518046	0.0030467531	0.0010280715	0.0019539115	0.0007389849							0.0007187378	0.0015551653	0.0019688701	0.0012842387	0.0010507957	0.0003245108	0.0020398644	0.0015864477	0.0006169491	0.0018031411	0.0021019281	0.0019541617
Cer(d18:0/20:0)	1.397835308E-005	1.092973411E-005	9.31808481E-006	1.577372827E-005	1.633373497E-005	2.063712372E-005	2.301147037E-005	0.00002235	2.654954147E-005	2.544710135E-005	1.557127323E-005	2.111638876E-005	1.675873859E-005	1.389828895E-005	1.16447843E-005	0.000014221	1.807924409E-005	1.788433893E-005	2.374151969E-005	0.000018717	1.194928658E-005	2.158962397E-005	1.509412331E-005	1.804281355E-005	0.00000766	2.178193439E-005	1.053166322E-005	2.250407798E-005	1.276193324E-005	1.082323703E-005	1.803313876E-005	1.698965337E-005	1.336975582E-005	1.710325346E-005	1.005474002E-005	8.9625773E-006	9.69239775E-006	1.406429582E-005	2.018431487E-005	0.000016498	5.62813527E-006	2.485478851E-005	2.850968284E-005	2.795621426E-005	0.000023095	2.877869663E-005	2.21296415E-005	5.118758898E-005	2.610251304E-005	1.257390925E-005	0.000033854	8.19742211E-006	0.000029812	1.612336333E-005	3.492143204E-005	4.721768673E-005	6.99524749E-005	3.923220439E-005	6.310371349E-005	2.882579643E-005	3.046662768E-005	2.052210471E-005	3.331011498E-005	1.168453685E-005	1.564851034E-005	1.558248831E-005	8.245455329E-005	8.57671964E-005	5.513135935E-005	6.762056022E-005	0.000049059	2.718468584E-005	0.0036878029	0.009415924	0.0052040494	0.0130641524	0.007365673	0.0071277782	0.0352683639	0.0461661947	0.03503259	0.0618812863	0.0401177762	0.0664720889	0.0003312407	0.0008928262	0.0034451997	0.0002104451	0.0007251703	0.0024342204	0.0009480051	0.0012624201	0.0031712207	0.0034313099	0.0017138578	0.0024065692	0.0008721358	0.002543384	0.002088407	0.0024036249	0.0035862633	0.0011649307	0.0018425901	0.0022648203	0.0055772492	0.0008110113	0.0027448434	0.0021334212
Cer(d18:0/22:0)	3.724117505E-005	5.360137485E-005	2.813736689E-005	3.072770076E-005	4.765980884E-005	4.374769697E-005	0.0001189911	8.597463903E-005	0.0001205294	0.0001373638	0.0001109762	0.0001288093	8.656832267E-005	3.873482766E-005	4.914252171E-005	4.75906237E-005	3.696322655E-005	5.07695945E-005	4.513458879E-005	6.619718581E-005	4.278444246E-005	7.63636544E-005	6.313348651E-005	8.701709474E-005	3.108174175E-005	2.379378769E-005	2.869057423E-005	3.714571482E-005	3.593460509E-005	4.114529872E-005	4.974761682E-005	4.529007095E-005	3.941263195E-005	5.78765318E-005	5.164330783E-005	3.949521512E-005	0.000077249	0.0002354354	0.0001762082	0.0001276927	0.0002401666	0.0003345401	0.0001854482	0.0001912713	0.0002135423	0.000172218	0.0001404416	0.0004261338	0.0001571134	0.0001451003	0.0001294418	0.0001219835	0.000119321	0.0001170741	0.0001385699	0.0002995659	0.0003344029	0.000314418	0.0002125274	0.0002552111	0.0001555945	0.0002242782	0.000198629	0.0001323922	9.551307857E-005	9.164264613E-005	0.0001759479	0.0002476422	0.0001765856	0.0002329952	0.0001777569	0.0001422391	0.0333380746	0.1080174693	0.0311311094	0.1069392455	0.073079615	0.0860519289	0.4441234299	0.6267972634	0.4119478973	1.045973023	0.4718876355	0.9773447729	0.0044526046	0.0098822675	0.0028601548	0.0057740826	0.0065207706	0.0088240155	0.0078380202	0.0124458607	0.0098677964	0.0276168765	0.0113981463	0.0177749242	0.0054842837	0.0101886964	0.0126293553	0.0171656345	0.0100203342	0.0092989994	0.0089511455	0.0105234819	0.0212385527	0.0053900452	0.0162638671	0.019023151
Cer(d18:0/24:0)	5.236887484E-005	6.237163445E-005	3.333017233E-005	5.10654771E-005	6.733335942E-005	4.896364933E-005	0.0001445004	0.0001332841	0.0001369526	0.0001538497	0.0001213823	0.0001791411	6.757993855E-005	7.595553344E-005	6.060551259E-005	5.287013594E-005	8.382463404E-005	3.999730062E-005	4.377481366E-005	0.0001112875	5.954637683E-005	0.0001226327	0.000108595	8.155905869E-005	0.000030303	4.769379187E-005	0.000033435	4.842137556E-005	8.218641501E-005	3.19445765E-005	4.225350117E-005	6.711415075E-005	4.718351283E-005	7.038162763E-005	0.0001030742	0.000071229	0.0001099208	0.0002427202	0.0003120402	0.0001735056	0.0002494102	0.000308813	0.00031866	0.0001455142	0.000286184	0.0001830848	0.0002064473	0.0003718993	0.0001874152	0.0001967509	0.0001573313	0.0001491231	0.0001541327	0.0001410397	0.0001903111	0.0002488903	0.000348237	0.0002041744	0.0002669751	0.0001648609	0.0002233084	0.0001509923	0.0003139911	0.0001181319	0.0001679985	7.817050686E-005	0.0002154239	0.0003036678	0.0001072371	0.0002966502	0.0001250037	0.0001233576	0.0514366267	0.2234743416	0.068634903	0.1731883611	0.1374318384	0.1210674085	0.858264417	0.9544882473	0.8100444449	2.2679799762	1.0015197567	1.6891733349	0.0083187681	0.0094147058	0.0088201953	0.0093896877	0.0097139296	0.0132337336	0.006356549	0.0193658058	0.0198957007	0.0229536684	0.0141962991	0.0230979722	0.0122603715	0.0150049391	0.0114466419	0.0170322114	0.0169274451	0.0141549872	0.014346335	0.0138158679	0.0164851458	0.0060516439	0.0094789286	0.0190553644
Cer(d18:0/24:1)	5.944366408E-005	0.000080906	7.128929322E-005	8.518740247E-005	8.863471132E-005	7.610328609E-005	0.000196148	0.0001370364	0.000226039	0.0002027508	0.0001975895	0.0001353042	0.0001702443	0.0001205166	9.712706E-005	8.385251781E-005	9.36877327E-005	0.000078907	8.79951158E-005	0.0001538257	6.651362531E-005	0.0001447449	0.0001430249	6.769532032E-005	3.83860726E-005	0.0001012787	0.000049278	6.642573696E-005	8.331779807E-005	3.94184108E-005	8.411443697E-005	0.0001202397	9.713744185E-005	0.0001013705	0.0001231116	0.0001234448	0.0001921043	0.0002627515	0.0004573108	0.0001469098	0.000233937	0.0003540608	0.0004130473	0.0002720455	0.0005627416	0.0003601485	0.0004200943	0.0005449541	0.0003592862	0.0002005926	0.0003764084	0.0002075546	0.0002894725	0.0001726697	0.0006173733	0.0004576545	0.0009676953	0.0003929652	0.0004856655	0.0002691344	0.0005356568	0.0002728031	0.0004746009	0.0002038672	0.0002146142	0.0001093815	0.0004326433	0.0006826155	0.0002745758	0.0004833759	0.0002880936	0.0002694076	0.0680899443	0.1097022287	0.071218186	0.0848149892	0.0813667927	0.0755934871	0.4199732849	0.604576714	0.4078611238	0.6728452401	0.5478078484	0.7186986963	0.0066539544	0.0111394074	0.00953111	0.0093369314	0.0102487674	0.0130168972	0.0145389881	0.0256716478	0.0250359336	0.0326220053	0.0234161749	0.0316254358	0.0117593198	0.0123268191	0.0155330164	0.0181558023	0.0241721296	0.0165224972	0.0203219058	0.0209851376	0.0297853204	0.0127936563	0.0376122477	0.0309563044
Cer(d18:1/16:0)	0.0044121234	0.0040031717	0.0055571655	0.0052271159	0.0047656242	0.0057457816	0.0085484267	0.0056531046	0.0091175129	0.006789672	0.006384457	0.0049866721	0.006179018	0.0061892616	0.0039663127	0.0084137173	0.0036229997	0.0079492542	0.0030242582	0.0054118157	0.004211474	0.0065437586	0.0041444765	0.0038832497	0.0038783262	0.0067242878	0.004160855	0.0063128872	0.0062836411	0.0038914979	0.002685057	0.0044695546	0.0050717231	0.0046552321	0.005008992	0.004895322	0.0028021047	0.0025586305	0.0031888813	0.002647111	0.0028112821	0.0032671992	0.0042226775	0.0036599073	0.0050847143	0.0035784889	0.0058484383	0.0042361349	0.0055851349	0.0023436528	0.005094113	0.0037688044	0.0045004597	0.0026735581	0.005558091	0.0063520698	0.0068328201	0.0051308572	0.0059560754	0.0040707396	0.0053883015	0.0025760537	0.0046363405	0.0021328973	0.0040854942	0.0020154213	0.0060839823	0.0070119232	0.0038346598	0.0066439359	0.003353172	0.0028700199	0.1868625612	0.276118651	0.1781449788	0.2458185192	0.1894383137	0.2063373799	0.5490453435	0.9098131489	0.602842809	0.9207557973	0.6718647528	0.8920423494	0.0489031108	0.0429898376	0.0375364659	0.0505404516	0.0410621149	0.0482719925	0.0656063504	0.1216952539	0.0847452715	0.1326518498	0.0729260804	0.1029286907	0.0486324354	0.0584791473	0.0641653019	0.0444004681	0.062092442	0.0405145402	0.1079219116	0.1033553458	0.1309091877	0.0779511062	0.1442348978	0.1577628529
Cer(d18:1/18:0)	0.0023148695	0.0017145908	0.0020844254	0.0025096961	0.0020482114	0.0022493814	0.0022200811	0.0012696515	0.0022218103	0.0015574936	0.0018143919	0.0011659148	0.0043871956	0.002633687	0.0020915003	0.0027851974	0.0020854935	0.0034552718	0.0016761287	0.0018880162	0.0017802546	0.0022400726	0.0019636425	0.0013704937	0.0018876382	0.0025413312	0.0018077842	0.0027079813	0.0032404465	0.0016380963	0.0017060409	0.0018898179	0.0016466633	0.0016979046	0.0022453762	0.0019529574	0.0010082128	0.0004314617	0.0018413542	0.00035503	0.0004569595	0.0007433018	0.0020095484	0.0006934564	0.0020034365	0.0007237145	0.0028916668	0.0010220218	0.0041479938	0.0004930229	0.0052352324	0.0007420489	0.0022860983	0.0005737372	0.0026795408	0.0012384455	0.0057142822	0.0010803715	0.0035711503	0.0009497099	0.0033523175	0.0005694488	0.0028651759	0.0005082777	0.0024765893	0.0003445176	0.0046643732	0.0049201453	0.0015038358	0.0047465022	0.0010363779	0.0012234151	0.0787814183	0.1430348376	0.155578196	0.1455230385	0.081466965	0.0984702595	0.2856293161	0.1922710001	0.3937725483	0.2196144923	0.3089949215	0.1752194094	0.0343423168	0.0091952011	0.0308749031	0.00924484	0.0313650833	0.017153422	0.0305920694	0.012225604	0.0502714663	0.0256249231	0.0381520697	0.0197480136	0.03180536	0.0182770761	0.0638825627	0.0129872956	0.0577638905	0.0162547595	0.0661591393	0.0538068858	0.0503441074	0.0472993725	0.0478552995	0.0522824909
Cer(d18:1/18:1)	5.418848594E-005	3.493157468E-005	5.563126154E-005	9.154359763E-005	6.117726264E-005	7.948559592E-005	0.0001510206	0.000076774	0.0001384783	0.0001133946	9.299621117E-005	6.850289458E-005	0.0001372851	8.720750505E-005	6.871664186E-005	5.832286882E-005	7.82012678E-005	7.075327012E-005	9.743790604E-005	0.0001252022	8.871754882E-005	0.0001224394	0.000135054	0.0001062732	5.427919014E-005	8.249623566E-005	4.983343153E-005	5.178309248E-005	8.8928556E-005	4.749035125E-005	0.0001053828	0.0001406296	0.0001536268	0.0001295807	0.0001612862	0.0001554218	2.971768964E-005	2.354579467E-005	2.904874889E-005	2.144339288E-005	0.000028849	2.449933672E-005	0.0001288153	5.680147842E-005	9.028012831E-005	8.711764087E-005	0.0001979401	8.972760809E-005	5.865236968E-005	2.525518963E-005	0.000048347	2.965856609E-005	5.624110462E-005	2.145574801E-005	0.0002143143	9.062672485E-005	0.0002665604	7.770622704E-005	0.0002163341	0.000062623	6.600389657E-005	2.050427425E-005	4.139129831E-005	1.319675104E-005	4.54374396E-005	2.214977647E-005	0.0002499927	0.0002701269	9.493259512E-005	0.0001860198	7.5611834E-005	7.681117139E-005	0.0056969642	0.0040090045	0.0060131362	0.0031726635	0.0047541982	0.0029985387	0.0131375942	0.0244503806	0.0242682912	0.0281125331	0.0169259674	0.0284166426	0.0007467008	0.0010657241	0.0005613473	0.0010652257	0.0015771701	0.0005068561	0.0014749901	0.0011725224	0.002940719	0.0033409385	0.0029306111	0.0022239534	0.0002247168	0.0009260713	0.0014744368	0.0019182338	0.0010750895	0.0009937654	0.0042092538	0.0030183218	0.0077518641	0.0025872921	0.0058891388	0.0037438203
Cer(d18:1/20:0)	0.0022595786	0.0018912796	0.0021038469	0.0025901453	0.0025686718	0.002829092	0.0021978071	0.0015654899	0.0022894886	0.0018188786	0.0018426197	0.001444058	0.0045918332	0.0027898575	0.0024141291	0.0037895475	0.0019921877	0.0037550931	0.0023720258	0.0024539441	0.0024682795	0.0031179529	0.0025172976	0.0023121886	0.0018839322	0.0027123396	0.0019804511	0.0027627441	0.0032042746	0.0018341316	0.0017948937	0.0031301589	0.0025651002	0.0022174843	0.002683727	0.0027827831	0.0009351782	0.0021723257	0.0022102593	0.0015235006	0.0025106736	0.0032037418	0.0022732013	0.0030995205	0.0025283018	0.0020786845	0.0028724336	0.0050804725	0.0038000874	0.002347063	0.0035237203	0.0027508126	0.0028028769	0.0034517395	0.0039592417	0.0048356763	0.0066175288	0.0058005311	0.0045480367	0.0045734792	0.0027102572	0.0034780061	0.0029582999	0.002998683	0.0027050426	0.0014797897	0.0049496827	0.0057238102	0.0060860918	0.0064165109	0.0035849107	0.0047363299	0.1593990755	0.8081831939	0.2286551796	0.7098304136	0.4708323119	0.5262148039	0.5891828924	1.4346194189	0.6093110857	1.1541334696	0.7071474276	1.7465133836	0.0329377866	0.0634695672	0.0364156198	0.0508288334	0.0340745156	0.0710687412	0.052518683	0.1735025253	0.0846484711	0.2921007682	0.0618031854	0.1847403971	0.0456125171	0.1065117692	0.0689418359	0.1024659183	0.0690919084	0.0874669896	0.1431472622	0.1355084865	0.3925339739	0.0885182826	0.3301335815	0.3783021203
Cer(d18:1/22:0)	0.0046865459	0.0047361942	0.0047175526	0.0056219824	0.006968151	0.0067912384	0.0084120442	0.008160501	0.0096972875	0.0087231157	0.0071679496	0.0082359039	0.0082002181	0.0059216029	0.0057886735	0.0077052771	0.0055229816	0.0070966366	0.0059050511	0.0059436059	0.0056535833	0.007255751	0.0075201495	0.0069833535	0.004414653	0.0059753063	0.0046336326	0.0058910663	0.0081772014	0.0042972772	0.0054653359	0.0090086401	0.0060317031	0.0061016082	0.0064458892	0.0068400402	0.006378954	0.0323124753	0.0148429383	0.0226680751	0.0443597111	0.0515703959	0.0124076457	0.0226378122	0.0160364302	0.0136811399	0.0144490885	0.0373550538	0.0242961583	0.0360565878	0.0250776894	0.0402352864	0.0179260937	0.0557640065	0.0197620331	0.0534843515	0.0291338313	0.0497597457	0.0198079195	0.0505322257	0.0176681966	0.0421742431	0.0230299748	0.0439725333	0.0175064381	0.0230470568	0.0173198608	0.0241131734	0.0307971879	0.0257073867	0.0190275705	0.0222268616	1.194710013	9.5343074803	1.5321273619	7.6239744646	5.1764065766	5.8189629851	7.4037541405	26.7134838834	8.1103916223	20.7367673995	9.7460178894	37.8759646073	0.2193151349	0.7830597866	0.1992588446	0.7360647649	0.2353591846	0.9980888593	0.3166731963	1.7814952816	0.36618979	2.3460523658	0.3289679966	2.0615517768	0.3304122924	1.161984678	0.4646258886	1.4734605489	0.4670796377	1.0363638966	0.5784834341	0.7063845162	2.1286553024	0.4182548136	2.0481455433	2.3704362168
